sector_code,sector_group,sector_name,direction,stage,year,iron_content,mass,mass_iron
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1984,0.85,205.6,174.8
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1985,0.85,223.8,190.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1986,0.85,211.8,180.1
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1987,0.85,220.9,187.7
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1988,0.85,190.5,161.9
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1989,0.85,209.1,177.8
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1990,0.85,244.7,208.0
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1991,0.85,263.0,223.6
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1992,0.85,320.3,272.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1993,0.85,233.6,198.6
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1994,0.85,278.3,236.6
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1995,0.85,281.8,239.6
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1996,0.85,311.3,264.6
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1997,0.85,323.9,275.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1998,0.85,382.4,325.0
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,1999,0.85,541.6,460.4
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2000,0.85,457.4,388.8
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2001,0.85,643.9,547.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2002,0.85,358.5,304.8
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2003,0.85,388.6,330.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2004,0.85,370.7,315.1
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2005,0.85,382.6,325.2
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2006,0.85,380.1,323.1
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2007,0.85,512.2,435.4
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2008,0.85,580.2,493.2
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2009,0.85,401.2,341.0
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2010,0.85,398.7,338.9
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2011,0.85,368.6,313.3
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2012,0.85,315.7,268.4
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2013,0.85,341.8,290.5
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2014,0.85,344.6,292.9
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2015,0.85,412.0,350.2
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2016,0.85,382.0,324.7
5,Metal Goods,"Hand tools, cutlery, instrument engineering",export,final,2017,0.85,510.9,434.3
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1978,1.0,63.1,63.1
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1979,1.0,75.5,75.5
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1980,1.0,65.4,65.4
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1981,1.0,62.5,62.5
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1982,1.0,53.6,53.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1983,1.0,45.2,45.2
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1984,1.0,54.0,54.0
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1985,1.0,62.0,62.0
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1986,1.0,65.2,65.2
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1987,1.0,69.8,69.8
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1988,1.0,65.3,65.3
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1989,1.0,58.9,58.9
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1990,1.0,100.4,100.4
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1991,1.0,126.6,126.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1992,1.0,108.5,108.5
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1993,1.0,61.3,61.3
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1994,1.0,68.6,68.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1995,1.0,64.9,64.9
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1996,1.0,66.0,66.0
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1997,1.0,67.6,67.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1998,1.0,52.8,52.8
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,1999,1.0,50.6,50.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2000,1.0,68.3,68.3
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2001,1.0,62.9,62.9
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2002,1.0,55.7,55.7
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2003,1.0,51.7,51.7
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2004,1.0,50.5,50.5
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2005,1.0,60.8,60.8
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2006,1.0,62.1,62.1
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2007,1.0,65.6,65.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2008,1.0,63.6,63.6
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2009,1.0,52.1,52.1
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2010,1.0,52.7,52.7
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2011,1.0,51.1,51.1
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2012,1.0,66.2,66.2
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2013,1.0,64.8,64.8
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2014,1.0,61.3,61.3
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2015,1.0,58.0,58.0
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2016,1.0,54.2,54.2
6,Metal Goods,Packaging and industrial and domestic hollow-ware,export,final,2017,1.0,7.8,7.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1978,0.6,6.3,3.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1979,0.6,7.3,4.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1980,0.6,6.5,3.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1981,0.6,5.1,3.0
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1982,0.6,6.1,3.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1983,0.6,6.7,4.0
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1984,0.6,7.4,4.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1985,0.6,7.0,4.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1986,0.6,6.1,3.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1987,0.6,6.9,4.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1988,0.6,8.0,4.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1989,0.6,10.7,6.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1990,0.6,11.4,6.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1991,0.6,10.0,6.0
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1992,0.6,11.4,6.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1993,0.6,13.3,8.0
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1994,0.6,18.3,11.0
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1995,0.6,22.5,13.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1996,0.6,51.3,30.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1997,0.6,22.8,13.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1998,0.6,23.6,14.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,1999,0.6,23.9,14.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2000,0.6,29.1,17.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2001,0.6,32.2,19.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2002,0.6,33.8,20.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2003,0.6,36.3,21.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2004,0.6,30.7,18.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2005,0.6,28.5,17.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2006,0.6,29.8,17.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2007,0.6,25.5,15.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2008,0.6,29.3,17.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2009,0.6,17.6,10.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2010,0.6,15.7,9.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2011,0.6,19.9,11.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2012,0.6,17.2,10.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2013,0.6,16.0,9.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2014,0.6,12.4,7.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2015,0.6,17.2,10.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2016,0.6,18.6,11.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,component,2017,0.6,17.6,10.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1978,0.6,252.4,151.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1979,0.6,219.6,131.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1980,0.6,230.7,138.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1981,0.6,218.2,130.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1982,0.6,195.4,117.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1983,0.6,184.3,110.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1984,0.6,188.5,113.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1985,0.6,192.7,115.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1986,0.6,165.2,99.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1987,0.6,175.3,105.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1988,0.6,193.8,116.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1989,0.6,214.4,128.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1990,0.6,232.5,139.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1991,0.6,238.6,143.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1992,0.6,246.3,147.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1993,0.6,271.9,163.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1994,0.6,332.0,199.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1995,0.6,365.2,219.1
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1996,0.6,391.3,234.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1997,0.6,421.3,252.8
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1998,0.6,677.2,406.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,1999,0.6,466.4,279.9
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2000,0.6,442.5,265.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2001,0.6,392.2,235.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2002,0.6,390.3,234.2
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2003,0.6,416.0,249.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2004,0.6,2386.2,1431.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2005,0.6,630.9,378.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2006,0.6,410.5,246.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2007,0.6,442.8,265.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2008,0.6,432.3,259.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2009,0.6,339.3,203.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2010,0.6,377.2,226.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2011,0.6,377.4,226.4
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2012,0.6,339.3,203.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2013,0.6,362.9,217.7
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2014,0.6,389.1,233.5
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2015,0.6,391.1,234.6
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2016,0.6,405.4,243.3
7,Metal Goods,"Other metal goods (including furnitue, doors, windows, non-electric domestic appliances, and springs)",export,final,2017,0.6,294.1,176.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1978,0.3,4.0,1.2
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1979,0.3,4.8,1.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1980,0.3,4.3,1.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1981,0.3,3.8,1.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1982,0.3,3.2,1.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1983,0.3,2.3,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1984,0.3,2.4,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1985,0.3,2.6,0.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1986,0.3,3.1,0.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1987,0.3,2.7,0.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1988,0.3,2.2,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1989,0.3,2.4,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1990,0.3,2.6,0.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1991,0.3,3.3,1.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1992,0.3,2.6,0.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1993,0.3,1.4,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1994,0.3,1.6,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1995,0.3,1.7,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1996,0.3,1.8,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1997,0.3,1.8,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1998,0.3,1.6,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,1999,0.3,2.4,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2000,0.3,3.2,1.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2001,0.3,3.1,0.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2002,0.3,2.2,0.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2003,0.3,2.8,0.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2004,0.3,1.7,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2005,0.3,1.0,0.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2006,0.3,1.4,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2007,0.3,1.6,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2008,0.3,2.1,0.6
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2009,0.3,0.9,0.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2010,0.3,1.0,0.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2011,0.3,1.3,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2012,0.3,1.2,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2013,0.3,1.1,0.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2014,0.3,1.3,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2015,0.3,1.2,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2016,0.3,1.8,0.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,component,2017,0.3,1.3,0.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1978,0.3,470.3,141.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1979,0.3,418.2,125.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1980,0.3,450.2,135.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1981,0.3,417.7,125.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1982,0.3,443.6,133.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1983,0.3,392.3,117.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1984,0.3,419.8,125.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1985,0.3,464.3,139.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1986,0.3,438.4,131.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1987,0.3,463.1,138.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1988,0.3,422.9,126.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1989,0.3,441.1,132.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1990,0.3,468.8,140.6
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1991,0.3,494.2,148.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1992,0.3,506.7,152.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1993,0.3,592.6,177.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1994,0.3,687.1,206.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1995,0.3,745.1,223.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1996,0.3,850.4,255.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1997,0.3,864.7,259.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1998,0.3,1216.6,365.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,1999,0.3,1059.3,317.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2000,0.3,1052.9,315.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2001,0.3,1100.3,330.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2002,0.3,988.0,296.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2003,0.3,952.7,285.8
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2004,0.3,849.0,254.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2005,0.3,1256.8,377.0
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2006,0.3,1396.2,418.9
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2007,0.3,758.8,227.6
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2008,0.3,728.4,218.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2009,0.3,505.5,151.6
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2010,0.3,655.3,196.6
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2011,0.3,679.0,203.7
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2012,0.3,704.3,211.3
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2013,0.3,644.6,193.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2014,0.3,625.2,187.5
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2015,0.3,608.1,182.4
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2016,0.3,610.3,183.1
8,Electrical engineering,"Electrical engineering, including elec. domestic appliances",export,final,2017,0.3,630.8,189.2
9,Mechanical engineering,Agricultural machinery,export,component,1978,0.85,25.4,21.6
9,Mechanical engineering,Agricultural machinery,export,component,1979,0.85,23.4,19.9
9,Mechanical engineering,Agricultural machinery,export,component,1980,0.85,23.0,19.5
9,Mechanical engineering,Agricultural machinery,export,component,1981,0.85,18.1,15.4
9,Mechanical engineering,Agricultural machinery,export,component,1982,0.85,18.4,15.6
9,Mechanical engineering,Agricultural machinery,export,component,1983,0.85,16.3,13.8
9,Mechanical engineering,Agricultural machinery,export,component,1984,0.85,22.3,19.0
9,Mechanical engineering,Agricultural machinery,export,component,1985,0.85,22.2,18.8
9,Mechanical engineering,Agricultural machinery,export,component,1986,0.85,18.1,15.4
9,Mechanical engineering,Agricultural machinery,export,component,1987,0.85,19.0,16.2
9,Mechanical engineering,Agricultural machinery,export,component,1988,0.85,17.3,14.7
9,Mechanical engineering,Agricultural machinery,export,component,1989,0.85,19.5,16.6
9,Mechanical engineering,Agricultural machinery,export,component,1990,0.85,21.5,18.3
9,Mechanical engineering,Agricultural machinery,export,component,1991,0.85,19.8,16.9
9,Mechanical engineering,Agricultural machinery,export,component,1992,0.85,19.2,16.3
9,Mechanical engineering,Agricultural machinery,export,component,1993,0.85,12.7,10.8
9,Mechanical engineering,Agricultural machinery,export,component,1994,0.85,14.2,12.0
9,Mechanical engineering,Agricultural machinery,export,component,1995,0.85,13.9,11.8
9,Mechanical engineering,Agricultural machinery,export,component,1996,0.85,14.3,12.2
9,Mechanical engineering,Agricultural machinery,export,component,1997,0.85,15.6,13.3
9,Mechanical engineering,Agricultural machinery,export,component,1998,0.85,13.6,11.6
9,Mechanical engineering,Agricultural machinery,export,component,1999,0.85,14.0,11.9
9,Mechanical engineering,Agricultural machinery,export,component,2000,0.85,13.5,11.5
9,Mechanical engineering,Agricultural machinery,export,component,2001,0.85,12.2,10.4
9,Mechanical engineering,Agricultural machinery,export,component,2002,0.85,13.8,11.7
9,Mechanical engineering,Agricultural machinery,export,component,2003,0.85,13.5,11.5
9,Mechanical engineering,Agricultural machinery,export,component,2004,0.85,11.5,9.8
9,Mechanical engineering,Agricultural machinery,export,component,2005,0.85,13.7,11.6
9,Mechanical engineering,Agricultural machinery,export,component,2006,0.85,10.8,9.2
9,Mechanical engineering,Agricultural machinery,export,component,2007,0.85,10.5,8.9
9,Mechanical engineering,Agricultural machinery,export,component,2008,0.85,11.6,9.8
9,Mechanical engineering,Agricultural machinery,export,component,2009,0.85,9.7,8.2
9,Mechanical engineering,Agricultural machinery,export,component,2010,0.85,12.0,10.2
9,Mechanical engineering,Agricultural machinery,export,component,2011,0.85,13.5,11.5
9,Mechanical engineering,Agricultural machinery,export,component,2012,0.85,13.2,11.2
9,Mechanical engineering,Agricultural machinery,export,component,2013,0.85,13.4,11.4
